user_id;variant;converted;session_duration_sec;device;traffic_source
U-0729;B;0;206;Web;Paid
U-0730;B;0;58;Web;Referral
U-0731;B;0;76;Mobile;Paid
U-0732;A;1;210;Mobile;Organic
U-0733;B;0;70;Web;Referral
U-0734;A;0;49;Web;Referral
U-0735;B;0;17;Web;Paid
U-0736;B;0;55;Web;Paid
U-0737;A;0;156;Mobile;Paid
U-0738;B;0;146;Web;Paid
U-0739;B;0;23;Mobile;Referral
U-0740;A;0;89;Mobile;Paid
U-0741;A;0;121;Web;Organic
U-0742;A;0;158;Web;Paid
U-0743;B;0;220;Mobile;Referral
U-0744;B;0;123;Mobile;Referral
U-0745;A;0;154;Web;Referral
U-0746;B;0;49;Mobile;Paid
U-0747;B;0;212;Mobile;Referral
U-0748;A;0;198;Mobile;Organic
U-0749;B;0;158;Mobile;Paid
U-0750;A;0;92;Mobile;Referral
U-0751;A;0;191;Web;Referral
U-0752;A;0;100;Web;Organic
U-0753;B;1;27;Mobile;Organic
U-0754;A;0;245;Mobile;Paid
U-0755;B;0;21;Mobile;Paid
U-0756;A;0;192;Web;Paid
U-0757;B;0;27;Web;Paid
U-0758;B;1;102;Web;Paid
U-0759;A;0;62;Web;Paid
U-0760;B;0;76;Web;Paid
U-0761;B;0;13;Web;Paid
U-0762;B;1;277;Web;Referral
U-0763;A;0;201;Web;Paid
U-0764;A;0;50;Web;Referral
U-0765;A;0;177;Web;Paid
U-0766;B;1;101;Mobile;Referral
U-0767;B;1;10;Mobile;Paid
U-0768;A;0;130;Mobile;Paid
U-0769;A;0;285;Mobile;Paid
U-0770;A;1;179;Web;Paid
U-0771;B;0;185;Mobile;Paid
U-0772;B;1;294;Mobile;Organic
U-0773;B;0;172;Web;Paid
U-0774;B;0;87;Mobile;Paid
U-0775;A;0;143;Mobile;Organic
U-0776;B;0;231;Mobile;Paid
U-0777;B;0;271;Mobile;Organic
U-0778;B;0;255;Web;Referral
U-0779;A;0;17;Mobile;Paid
U-0780;B;0;186;Mobile;Paid
U-0781;B;0;69;Web;Paid
U-0782;B;0;112;Mobile;Paid
U-0783;A;0;256;Web;Paid
U-0784;A;0;213;Web;Referral
U-0785;B;0;87;Web;Paid
U-0786;B;1;180;Mobile;Referral
U-0787;A;0;288;Mobile;Paid
U-0788;B;0;188;Mobile;Organic
U-0789;B;0;285;Mobile;Organic
U-0790;A;0;14;Web;Organic
U-0791;B;0;109;Mobile;Organic
U-0792;B;1;82;Mobile;Referral
U-0793;B;0;292;Mobile;Paid
U-0794;B;0;224;Mobile;Referral
U-0795;B;0;140;Mobile;Organic
U-0796;B;1;231;Mobile;Paid
U-0797;B;1;128;Mobile;Referral
U-0798;A;0;48;Mobile;Organic
U-0799;A;0;224;Web;Paid
U-0800;A;0;290;Web;Paid
U-0801;A;1;166;Web;Organic
U-0802;A;0;246;Mobile;Paid
U-0803;B;0;167;Mobile;Paid
U-0804;A;0;51;Mobile;Paid
U-0805;A;1;71;Mobile;Paid
U-0806;A;0;182;Web;Referral
U-0807;A;0;203;Web;Paid
U-0808;A;0;194;Mobile;Paid
U-0809;A;0;92;Web;Organic
U-0810;A;0;261;Mobile;Paid
U-0811;B;0;252;Mobile;Paid
U-0812;A;0;84;Mobile;Organic
U-0813;B;0;245;Mobile;Paid
U-0814;B;0;92;Web;Paid
U-0815;B;1;59;Mobile;Referral
U-0816;B;0;274;Web;Paid
U-0817;A;0;178;Mobile;Organic
U-0818;B;1;50;Web;Paid
U-0819;A;0;83;Mobile;Organic
U-0820;A;0;253;Web;Paid
U-0821;B;1;20;Mobile;Paid
U-0822;A;0;60;Mobile;Paid
U-0823;B;1;173;Mobile;Organic
U-0824;B;0;113;Web;Referral
U-0825;A;0;184;Mobile;Organic
U-0826;A;0;230;Mobile;Paid
U-0827;A;0;212;Mobile;Paid
U-0828;A;0;170;Mobile;Paid
U-0829;B;0;116;Mobile;Referral
U-0830;A;0;138;Mobile;Organic
U-0831;A;0;286;Mobile;Organic
U-0832;B;1;20;Web;Paid
U-0833;B;0;80;Web;Organic
U-0834;B;0;294;Mobile;Referral
U-0835;B;0;77;Web;Organic
U-0836;A;0;196;Mobile;Referral
U-0837;A;1;231;Mobile;Organic
U-0838;B;0;154;Mobile;Paid
U-0839;B;0;281;Mobile;Paid
U-0840;B;0;41;Mobile;Paid
U-0841;B;0;130;Web;Organic
U-0842;A;0;164;Mobile;Paid
U-0843;B;0;281;Mobile;Organic
U-0844;A;0;20;Web;Paid
U-0845;B;0;51;Mobile;Paid
U-0846;B;1;92;Web;Referral
U-0847;A;1;259;Mobile;Organic
U-0848;B;0;68;Web;Organic
U-0849;B;0;123;Web;Organic
U-0850;B;0;167;Mobile;Referral
U-0851;A;0;289;Mobile;Referral
U-0852;B;0;15;Web;Organic
U-0853;A;0;269;Mobile;Paid
U-0854;B;0;166;Mobile;Organic
U-0855;B;1;279;Mobile;Organic
U-0856;B;0;53;Web;Paid
U-0857;A;1;38;Web;Organic
U-0858;A;0;21;Mobile;Organic
U-0859;B;1;265;Mobile;Organic
U-0860;A;0;106;Web;Organic
U-0861;A;0;186;Web;Paid
U-0862;A;0;16;Mobile;Paid
U-0863;B;0;45;Web;Referral
U-0864;A;0;37;Mobile;Referral
U-0865;B;0;26;Mobile;Organic
U-0866;A;0;206;Mobile;Organic
U-0867;A;0;260;Web;Paid
U-0868;B;0;70;Mobile;Organic
U-0869;B;1;210;Mobile;Organic
U-0870;A;0;145;Web;Paid
U-0871;A;1;190;Web;Paid
U-0872;A;0;255;Web;Organic
U-0873;A;0;166;Mobile;Paid
U-0874;A;0;145;Web;Paid
U-0875;A;0;196;Mobile;Paid
U-0876;B;1;213;Mobile;Paid
U-0877;A;1;253;Mobile;Organic
U-0878;A;0;41;Mobile;Referral
U-0879;B;0;50;Web;Paid
U-0880;A;0;66;Mobile;Organic
U-0881;B;0;175;Web;Paid
U-0882;B;0;81;Mobile;Referral
U-0883;B;1;268;Mobile;Organic
U-0884;A;0;240;Mobile;Referral
U-0885;A;0;166;Mobile;Referral
U-0886;B;1;154;Mobile;Referral
U-0887;A;0;250;Mobile;Paid
U-0888;A;0;244;Mobile;Referral
U-0889;A;0;229;Web;Paid
U-0890;A;0;163;Web;Paid
U-0891;B;0;36;Web;Paid
U-0892;A;0;274;Mobile;Referral
U-0893;A;0;171;Mobile;Organic
U-0894;A;0;254;Web;Paid
U-0895;B;0;182;Mobile;Referral
U-0896;B;0;292;Web;Organic
U-0897;A;1;149;Mobile;Organic
U-0898;A;0;199;Mobile;Organic
U-0899;B;1;138;Mobile;Organic
U-0900;B;0;181;Mobile;Organic
U-0901;A;0;183;Mobile;Organic
U-0902;A;1;146;Web;Paid
U-0903;A;0;252;Web;Paid
U-0904;A;0;135;Web;Paid
U-0905;B;1;58;Web;Paid
U-0906;B;0;211;Mobile;Paid
U-0907;B;1;89;Web;Referral
U-0908;A;0;95;Mobile;Paid
U-0909;B;0;218;Mobile;Organic
U-0910;B;0;196;Mobile;Paid
U-0911;A;0;127;Mobile;Organic
U-0912;A;0;257;Mobile;Paid
U-0913;B;1;43;Web;Referral
U-0914;A;0;47;Web;Paid
U-0915;B;0;78;Mobile;Paid
U-0916;B;0;40;Web;Paid
U-0917;A;0;243;Mobile;Referral
U-0918;B;0;173;Web;Organic
U-0919;A;0;280;Mobile;Organic
U-0920;A;0;45;Mobile;Paid
U-0921;B;0;114;Mobile;Paid
U-0922;A;0;133;Web;Paid
U-0923;B;0;222;Mobile;Referral
U-0924;A;0;260;Mobile;Paid
U-0925;B;0;158;Mobile;Paid
U-0926;A;0;49;Mobile;Paid
U-0927;A;0;46;Mobile;Paid
U-0928;B;0;189;Mobile;Referral
U-0929;A;0;67;Mobile;Organic
U-0930;A;0;46;Mobile;Organic
U-0931;A;0;145;Web;Referral
U-0932;A;0;81;Web;Organic
U-0933;B;0;62;Mobile;Paid
U-0934;B;0;201;Mobile;Paid
U-0935;B;0;59;Mobile;Paid
U-0936;B;0;76;Web;Paid
U-0937;B;0;40;Mobile;Paid
U-0938;B;1;119;Web;Referral
U-0939;A;0;46;Web;Paid
U-0940;A;1;126;Web;Organic
U-0941;A;0;38;Web;Paid
U-0942;A;1;55;Web;Paid
U-0943;A;0;262;Web;Organic
U-0944;B;0;82;Mobile;Paid
U-0945;B;0;297;Mobile;Referral
U-0946;B;0;145;Mobile;Organic
U-0947;B;0;177;Mobile;Referral
U-0948;A;1;95;Mobile;Paid
U-0949;B;0;287;Web;Paid
U-0950;B;0;265;Web;Paid
U-0951;B;0;57;Web;Organic
U-0952;A;0;135;Mobile;Paid
U-0953;A;1;102;Mobile;Organic
U-0954;B;0;286;Mobile;Paid
U-0955;A;0;29;Web;Organic
U-0956;B;0;56;Mobile;Organic
U-0957;A;0;101;Mobile;Organic
U-0958;A;0;284;Web;Referral
U-0959;A;0;266;Web;Paid
U-0960;B;0;43;Web;Paid
U-0961;A;0;84;Mobile;Organic
U-0962;B;0;197;Mobile;Paid
U-0963;A;0;211;Mobile;Paid
U-0964;B;0;126;Web;Paid
U-0965;B;0;139;Mobile;Organic
U-0966;B;0;182;Mobile;Organic
U-0967;A;0;244;Mobile;Referral
U-0968;B;0;187;Mobile;Organic
U-0969;A;0;123;Web;Organic
U-0970;B;0;130;Mobile;Paid
U-0971;B;0;100;Mobile;Referral
U-0972;B;0;23;Web;Paid
U-0973;B;0;266;Mobile;Referral
U-0974;A;0;225;Web;Paid
U-0975;A;0;169;Mobile;Referral
U-0976;A;1;186;Mobile;Referral
U-0977;A;0;118;Mobile;Paid
U-0978;B;0;85;Mobile;Organic
U-0979;A;1;123;Web;Organic
U-0980;A;0;292;Web;Paid
U-0981;A;0;168;Mobile;Referral
U-0982;A;0;267;Mobile;Paid
U-0983;A;0;105;Mobile;Organic
U-0984;A;0;21;Mobile;Referral
U-0985;B;0;121;Web;Referral
U-0986;A;0;273;Web;Paid
U-0987;A;0;244;Web;Paid
U-0988;B;0;91;Mobile;Referral
U-0989;A;0;254;Mobile;Paid
U-0990;A;1;272;Mobile;Organic
U-0991;B;0;129;Web;Paid
U-0992;B;0;278;Mobile;Paid
U-0993;A;0;89;Mobile;Paid
U-0994;A;0;201;Mobile;Organic
U-0995;A;0;83;Web;Referral
U-0996;B;0;157;Mobile;Paid
U-0997;A;0;19;Web;Paid
U-0998;B;0;114;Mobile;Organic
U-0999;A;0;295;Web;Paid
U-1000;A;0;275;Web;Paid
U-1001;B;0;217;Web;Paid
U-1002;A;0;35;Web;Organic
U-1003;B;0;189;Web;Paid
U-1004;A;0;252;Mobile;Organic
U-1005;A;0;242;Mobile;Referral
U-1006;A;0;87;Mobile;Referral
U-1007;A;0;61;Mobile;Paid
U-1008;A;0;142;Web;Referral
U-1009;B;0;221;Web;Paid
U-1010;A;0;14;Mobile;Referral
U-1011;A;1;25;Web;Organic
U-1012;B;0;269;Mobile;Paid
U-1013;A;0;240;Mobile;Referral
U-1014;B;0;161;Mobile;Referral
U-1015;A;0;41;Mobile;Paid
U-1016;A;0;199;Web;Referral
U-1017;B;1;215;Mobile;Organic
U-1018;A;0;202;Web;Referral
U-1019;B;1;163;Web;Organic
U-1020;B;0;88;Mobile;Referral
U-1021;A;1;181;Web;Paid
U-1022;A;0;259;Web;Referral
U-1023;A;0;216;Mobile;Referral
U-1024;B;0;247;Mobile;Organic
U-1025;A;1;38;Mobile;Organic
U-1026;A;0;65;Web;Organic
U-1027;B;0;255;Mobile;Paid
U-1028;A;0;233;Mobile;Paid
U-1029;A;0;74;Web;Organic
U-1030;A;0;10;Mobile;Paid
U-1031;B;0;288;Mobile;Paid
U-1032;B;0;246;Mobile;Paid
U-1033;B;0;278;Mobile;Organic
U-1034;A;0;222;Mobile;Organic
U-1035;B;0;137;Web;Paid
U-1036;B;1;113;Web;Referral
U-1037;A;0;17;Mobile;Organic
U-1038;B;0;175;Mobile;Organic
U-1039;A;0;123;Mobile;Paid
U-1040;B;0;102;Mobile;Paid
U-1041;A;0;120;Mobile;Paid
U-1042;B;0;170;Web;Referral
U-1043;B;1;85;Mobile;Referral
U-1044;A;0;62;Web;Referral
U-1045;B;0;71;Mobile;Paid
U-1046;A;0;272;Mobile;Referral
U-1047;B;0;245;Mobile;Referral
U-1048;B;0;204;Web;Paid
U-1049;A;0;269;Mobile;Organic
U-1050;A;0;96;Mobile;Paid
U-1051;B;0;173;Mobile;Organic
U-1052;A;0;239;Web;Organic
U-1053;A;0;192;Web;Paid
U-1054;A;0;287;Mobile;Paid
U-1055;B;0;98;Web;Organic
U-1056;A;0;151;Web;Paid
U-1057;A;0;162;Mobile;Organic
U-1058;B;0;57;Mobile;Organic
U-1059;A;0;163;Mobile;Paid
U-1060;A;1;129;Web;Organic
U-1061;A;1;32;Mobile;Paid
U-1062;B;0;225;Web;Organic
U-1063;B;1;217;Mobile;Referral
U-1064;A;0;206;Mobile;Organic
U-1065;A;0;105;Mobile;Organic
U-1066;B;1;153;Mobile;Organic
U-1067;A;0;23;Mobile;Referral
U-1068;B;1;183;Mobile;Organic
U-1069;B;0;18;Web;Paid
U-1070;A;0;53;Mobile;Paid
U-1071;A;0;83;Mobile;Paid
U-1072;A;0;128;Web;Paid
U-1073;B;1;86;Mobile;Organic
U-1074;A;0;171;Mobile;Paid
U-1075;B;0;230;Web;Paid
U-1076;A;0;64;Mobile;Paid
U-1077;B;0;271;Web;Paid
U-1078;A;0;133;Mobile;Organic
U-1079;B;1;296;Mobile;Paid
U-1080;B;0;29;Web;Paid
U-1081;A;0;175;Mobile;Paid
U-1082;B;0;172;Mobile;Organic
U-1083;B;0;62;Mobile;Paid
U-1084;A;0;174;Mobile;Paid
U-1085;A;0;290;Mobile;Organic
U-1086;A;0;95;Mobile;Paid
U-1087;B;0;64;Web;Paid
U-1088;B;0;263;Web;Organic
U-1089;A;0;194;Mobile;Paid
U-1090;B;0;125;Mobile;Paid
U-1091;A;0;29;Mobile;Organic
U-1092;B;0;43;Web;Referral
U-1093;A;0;298;Web;Paid
U-1094;A;0;275;Web;Paid
U-1095;B;0;106;Mobile;Paid
U-1096;A;0;242;Web;Paid
U-1097;A;0;233;Web;Referral
U-1098;B;0;185;Mobile;Paid
U-1099;B;0;164;Web;Referral
U-1100;A;0;273;Mobile;Organic
U-1101;B;0;215;Mobile;Paid
U-1102;A;1;185;Web;Organic
U-1103;B;0;119;Mobile;Paid
U-1104;B;0;248;Mobile;Paid
U-1105;A;0;265;Mobile;Organic
U-1106;B;0;82;Web;Paid
U-1107;B;0;16;Web;Organic
U-1108;A;0;180;Mobile;Paid
U-1109;A;0;217;Mobile;Organic
U-1110;A;0;296;Mobile;Referral
U-1111;B;0;101;Mobile;Paid
U-1112;A;0;230;Mobile;Organic
U-1113;A;0;24;Web;Paid
U-1114;B;1;15;Web;Paid
U-1115;A;0;219;Mobile;Paid
U-1116;B;0;262;Web;Organic
U-1117;A;0;294;Web;Paid
U-1118;A;0;254;Web;Organic
U-1119;B;0;270;Mobile;Organic
U-1120;B;0;102;Mobile;Paid
U-1121;A;0;268;Mobile;Paid
U-1122;A;0;25;Web;Referral
U-1123;B;0;215;Web;Organic
U-1124;A;0;194;Web;Referral
U-1125;A;0;105;Mobile;Organic
U-1126;B;0;129;Mobile;Organic
U-1127;A;0;53;Mobile;Organic
U-1128;B;0;156;Web;Paid
U-1129;B;1;262;Web;Paid
U-1130;B;1;255;Web;Paid
U-1131;B;0;224;Web;Organic
U-1132;A;0;236;Mobile;Organic
U-1133;B;0;251;Mobile;Organic
U-1134;A;1;178;Web;Organic
U-1135;A;0;247;Mobile;Paid
U-1136;A;0;88;Mobile;Referral
U-1137;A;0;245;Mobile;Paid
U-1138;B;0;62;Web;Organic
U-1139;B;0;155;Web;Organic
U-1140;B;0;243;Mobile;Paid
U-1141;B;0;221;Mobile;Paid
U-1142;B;1;34;Web;Paid
U-1143;B;0;194;Mobile;Organic
U-1144;A;0;219;Mobile;Referral
U-1145;B;0;172;Web;Paid
U-1146;A;0;110;Web;Paid
U-1147;B;0;111;Mobile;Paid
U-1148;B;1;117;Mobile;Paid
U-1149;B;0;149;Web;Paid
U-1150;B;0;90;Mobile;Paid
U-1151;B;0;26;Mobile;Paid
U-1152;B;0;165;Web;Paid
U-1153;B;0;13;Mobile;Paid
U-1154;B;0;118;Web;Paid
U-1155;B;0;124;Web;Referral
U-1156;B;0;225;Mobile;Referral
U-1157;A;0;240;Web;Referral
U-1158;A;0;126;Web;Organic
U-1159;A;0;222;Mobile;Organic
U-1160;A;1;116;Mobile;Paid
U-1161;A;0;103;Web;Referral
U-1162;A;0;85;Web;Paid
U-1163;A;0;162;Web;Paid
U-1164;B;0;190;Mobile;Paid
U-1165;B;1;204;Mobile;Referral
U-1166;A;0;157;Web;Paid
U-1167;A;0;197;Web;Organic
U-1168;A;0;21;Web;Paid
U-1169;A;0;18;Mobile;Paid
U-1170;B;0;206;Mobile;Paid
U-1171;B;1;107;Mobile;Organic
U-1172;A;0;64;Mobile;Organic
U-1173;B;0;224;Web;Paid
U-1174;B;0;260;Mobile;Organic
U-1175;B;0;97;Web;Organic
U-1176;A;0;265;Web;Organic
U-1177;B;0;171;Mobile;Paid
U-1178;A;0;54;Web;Referral
U-1179;A;0;227;Mobile;Paid
U-1180;B;0;223;Mobile;Paid
U-1181;A;0;175;Web;Paid
U-1182;A;0;191;Mobile;Organic
U-1183;B;0;183;Web;Paid
U-1184;B;0;137;Web;Referral
U-1185;B;0;198;Mobile;Referral
U-1186;B;0;280;Web;Referral
U-1187;B;0;221;Web;Referral
U-1188;B;1;65;Web;Referral
U-1189;B;0;274;Web;Organic
U-1190;B;0;266;Web;Referral
U-1191;B;0;61;Web;Organic
U-1192;B;0;110;Mobile;Referral
U-1193;A;1;34;Mobile;Paid
U-1194;A;1;124;Mobile;Paid
U-1195;B;0;108;Web;Paid
U-1196;B;0;177;Mobile;Paid
U-1197;A;1;237;Web;Paid
U-1198;B;0;223;Web;Paid
U-1199;B;0;225;Web;Referral
U-1200;A;0;196;Mobile;Paid
U-1201;A;0;69;Mobile;Organic
U-1202;A;0;42;Mobile;Referral
U-1203;A;0;111;Mobile;Paid
U-1204;A;0;78;Mobile;Organic
U-1205;B;0;292;Mobile;Paid
U-1206;B;0;102;Web;Referral
U-1207;A;0;153;Web;Paid
U-1208;A;0;94;Mobile;Paid
U-1209;B;0;50;Web;Paid
U-1210;B;1;116;Mobile;Paid
U-1211;B;1;197;Web;Paid
U-1212;B;0;100;Mobile;Organic
U-1213;B;0;97;Web;Organic
U-1214;B;1;237;Web;Organic
U-1215;A;0;124;Web;Paid
U-1216;B;0;177;Mobile;Paid
U-1217;B;0;235;Web;Paid
U-1218;B;0;240;Mobile;Organic
U-1219;B;0;249;Mobile;Paid
U-1220;A;0;233;Mobile;Referral
U-1221;B;0;15;Web;Organic
U-1222;B;0;134;Mobile;Referral
U-1223;A;0;132;Mobile;Paid
U-1224;A;0;85;Mobile;Organic
U-1225;B;0;127;Web;Referral
U-1226;A;0;257;Web;Organic
U-1227;B;0;267;Mobile;Organic
U-1228;B;0;243;Web;Referral
U-1229;B;0;265;Web;Referral
U-1230;B;1;293;Web;Referral
U-1231;A;0;215;Mobile;Paid
U-1232;A;0;183;Web;Organic
U-1233;A;0;202;Mobile;Organic
U-1234;B;0;294;Mobile;Paid
U-1235;B;0;126;Web;Paid
U-1236;B;0;273;Mobile;Paid
U-1237;A;0;150;Web;Organic
U-1238;B;0;166;Mobile;Paid
U-1239;B;0;266;Mobile;Paid
U-1240;B;0;154;Mobile;Paid
U-1241;B;0;185;Mobile;Paid
U-1242;A;0;170;Mobile;Organic
U-1243;B;0;189;Mobile;Referral
U-1244;B;0;257;Web;Paid
U-1245;B;1;221;Mobile;Paid
U-1246;B;0;240;Mobile;Organic
U-1247;B;0;214;Mobile;Paid
U-1248;B;0;218;Web;Paid
U-1249;A;0;223;Web;Paid
U-1250;A;0;288;Mobile;Paid
U-1251;B;0;207;Mobile;Organic
U-1252;B;0;248;Mobile;Referral
U-1253;A;0;58;Web;Referral
U-1254;B;0;208;Web;Paid
U-1255;B;0;216;Mobile;Paid
U-1256;B;0;209;Web;Organic
U-1257;B;0;219;Web;Organic
U-1258;B;0;164;Mobile;Referral
U-1259;A;0;266;Mobile;Referral
U-1260;A;0;141;Mobile;Paid
U-1261;A;0;129;Mobile;Organic
U-1262;B;0;263;Web;Referral
U-1263;A;1;113;Web;Organic
U-1264;B;0;204;Mobile;Paid
U-1265;A;0;258;Mobile;Paid
U-1266;A;0;216;Mobile;Paid
U-1267;A;1;176;Web;Paid
U-1268;B;0;106;Mobile;Referral
U-1269;A;0;80;Mobile;Paid
U-1270;A;0;193;Web;Paid
U-1271;A;0;164;Web;Paid
U-1272;B;0;100;Web;Paid
U-1273;B;0;39;Web;Paid
U-1274;A;0;283;Mobile;Organic
U-1275;A;0;118;Web;Referral
U-1276;B;0;56;Mobile;Paid
U-1277;A;0;105;Web;Paid
U-1278;A;0;231;Mobile;Paid
U-1279;B;1;77;Mobile;Paid
U-1280;B;0;19;Mobile;Organic
U-1281;A;1;133;Web;Organic
U-1282;B;0;216;Web;Paid
U-1283;A;1;223;Web;Paid
U-1284;B;0;13;Mobile;Organic
U-1285;A;0;256;Mobile;Paid
U-1286;B;0;211;Mobile;Referral
U-1287;A;0;284;Web;Organic
U-1288;B;0;104;Web;Organic
U-1289;A;0;57;Web;Paid
U-1290;A;0;238;Web;Organic
U-1291;A;0;263;Mobile;Paid
U-1292;B;0;15;Web;Organic
U-1293;B;0;103;Mobile;Paid
U-1294;B;0;115;Mobile;Referral
U-1295;B;0;97;Web;Organic
U-1296;A;0;275;Mobile;Paid
U-1297;A;0;297;Mobile;Organic
U-1298;B;0;267;Mobile;Referral
U-1299;A;0;271;Mobile;Organic
U-1300;A;0;209;Web;Referral
U-1301;A;0;124;Web;Organic
U-1302;B;0;282;Web;Referral
U-1303;B;1;168;Mobile;Paid
U-1304;A;1;106;Mobile;Paid
U-1305;B;0;175;Mobile;Organic
U-1306;A;1;217;Web;Referral
U-1307;B;0;215;Mobile;Organic
U-1308;A;0;216;Mobile;Paid
U-1309;B;0;30;Mobile;Organic
U-1310;B;0;199;Mobile;Paid
U-1311;A;1;103;Web;Referral
U-1312;A;0;38;Web;Organic
U-1313;A;0;149;Mobile;Organic
U-1314;A;0;113;Web;Paid
U-1315;B;0;274;Mobile;Paid
U-1316;B;0;73;Mobile;Referral
U-1317;B;0;96;Web;Organic
U-1318;B;0;153;Web;Organic
U-1319;B;0;234;Web;Organic
U-1320;B;1;24;Web;Paid
U-1321;A;0;246;Mobile;Organic
U-1322;A;0;255;Mobile;Paid
U-1323;A;0;186;Mobile;Paid
U-1324;B;0;202;Mobile;Organic
U-1325;B;0;97;Mobile;Paid
U-1326;B;0;232;Web;Paid
U-1327;A;0;50;Web;Paid
U-1328;A;0;75;Web;Organic
U-1329;B;0;21;Mobile;Referral
U-1330;B;0;114;Web;Organic
U-1331;A;0;200;Web;Referral
U-1332;A;0;241;Mobile;Paid
U-1333;A;0;116;Web;Referral
U-1334;B;0;109;Web;Organic
U-1335;B;0;100;Web;Referral
U-1336;A;0;179;Web;Paid
U-1337;A;0;290;Mobile;Referral
U-1338;A;0;119;Web;Referral
U-1339;B;0;132;Mobile;Organic
U-1340;A;0;260;Web;Referral
U-1341;B;1;207;Mobile;Paid
U-1342;B;0;228;Mobile;Paid
U-1343;B;0;215;Web;Paid
U-1344;A;0;73;Mobile;Organic
U-1345;B;1;202;Mobile;Organic
U-1346;A;0;47;Mobile;Paid
U-1347;A;0;247;Mobile;Organic
U-1348;B;0;235;Web;Paid
U-1349;B;0;38;Mobile;Organic
U-1350;A;0;35;Web;Paid
U-1351;A;0;142;Mobile;Paid
U-1352;A;0;202;Mobile;Referral
U-1353;A;0;248;Web;Paid
U-1354;A;0;299;Web;Referral
U-1355;B;0;102;Mobile;Paid
U-1356;A;0;278;Web;Organic
U-1357;A;1;292;Mobile;Paid
U-1358;A;0;90;Web;Referral
U-1359;B;1;285;Web;Organic
U-1360;A;0;241;Web;Paid
U-1361;B;0;211;Mobile;Organic
U-1362;B;0;133;Web;Paid
U-1363;B;0;140;Mobile;Paid
U-1364;A;0;154;Mobile;Paid
U-1365;A;1;174;Web;Organic
U-1366;B;1;241;Mobile;Paid
U-1367;A;0;138;Mobile;Referral
U-1368;A;0;288;Mobile;Organic
U-1369;A;0;20;Web;Paid
U-1370;B;1;46;Web;Organic
U-1371;A;0;275;Mobile;Paid
U-1372;B;0;267;Mobile;Paid
U-1373;B;0;20;Mobile;Referral
U-1374;A;0;281;Mobile;Referral
U-1375;A;0;226;Web;Organic
U-1376;B;0;159;Mobile;Paid
U-1377;A;0;80;Mobile;Organic
U-1378;B;0;107;Mobile;Paid
U-1379;B;0;26;Mobile;Referral
U-1380;B;0;245;Mobile;Paid
U-1381;A;0;159;Mobile;Paid
U-1382;B;0;254;Mobile;Organic
U-1383;B;0;85;Mobile;Paid
U-1384;B;0;154;Mobile;Referral
U-1385;A;0;292;Web;Paid
U-1386;A;0;246;Mobile;Organic
U-1387;B;1;92;Mobile;Paid
U-1388;A;0;214;Mobile;Organic
U-1389;A;0;50;Web;Paid
U-1390;B;0;116;Mobile;Paid
U-1391;B;0;192;Mobile;Paid
U-1392;B;0;13;Mobile;Referral
U-1393;A;1;154;Mobile;Organic
U-1394;A;0;201;Mobile;Organic
U-1395;B;0;31;Mobile;Organic
U-1396;B;1;47;Mobile;Referral
U-1397;A;1;199;Mobile;Paid
U-1398;B;0;242;Mobile;Paid
U-1399;A;0;33;Web;Organic
U-1400;A;0;294;Mobile;Paid
U-1401;A;0;192;Web;Organic
U-1402;B;0;290;Mobile;Paid
U-1403;A;0;15;Mobile;Organic
U-1404;A;0;237;Web;Organic
U-1405;A;0;70;Mobile;Paid
U-1406;B;0;223;Mobile;Referral
U-1407;B;0;298;Mobile;Organic
U-1408;B;1;293;Mobile;Organic
U-1409;B;0;292;Mobile;Paid
U-1410;A;0;46;Mobile;Paid
U-1411;B;0;53;Mobile;Paid
U-1412;A;0;239;Mobile;Paid
U-1413;B;0;146;Mobile;Paid
U-1414;A;0;216;Web;Paid
U-1415;B;1;145;Web;Referral
U-1416;A;0;222;Mobile;Paid
U-1417;B;0;162;Mobile;Paid
U-1418;A;0;144;Web;Referral
U-1419;A;0;171;Web;Referral
U-1420;B;0;269;Web;Paid
U-1421;B;0;174;Mobile;Organic
U-1422;A;1;20;Web;Organic
U-1423;B;0;261;Mobile;Paid
U-1424;B;0;232;Mobile;Paid
U-1425;A;0;261;Mobile;Referral
U-1426;A;0;254;Mobile;Referral
U-1427;A;0;200;Web;Paid
U-1428;B;0;25;Web;Paid
U-1429;B;0;51;Mobile;Organic
U-1430;A;0;84;Mobile;Organic
U-1431;B;0;41;Web;Paid
U-1432;B;0;291;Mobile;Paid
U-1433;A;0;175;Web;Organic
U-1434;A;0;164;Web;Paid
U-1435;A;0;297;Mobile;Paid
U-1436;A;0;38;Web;Organic
U-1437;A;0;84;Mobile;Paid
U-1438;B;0;15;Mobile;Paid
U-1439;A;0;69;Mobile;Paid
U-1440;B;0;202;Mobile;Organic
U-1441;A;0;192;Mobile;Paid
U-1442;B;0;48;Mobile;Paid
U-1443;B;0;47;Mobile;Paid
U-1444;B;0;203;Mobile;Organic
U-1445;A;0;24;Mobile;Referral
U-1446;B;1;132;Mobile;Organic
U-1447;A;0;137;Web;Paid
U-1448;A;0;276;Mobile;Referral
U-1449;B;0;101;Mobile;Paid
U-1450;A;0;157;Mobile;Organic
U-1451;B;0;235;Web;Organic
U-1452;B;0;19;Mobile;Paid
U-1453;B;0;26;Mobile;Paid
U-1454;A;0;41;Mobile;Referral
U-1455;B;0;174;Mobile;Referral
